Date,NAV,PnL
2020-11-14,1.0,0.0
2020-11-15,1.0024698684267606,0.0024698684267605575
2020-11-16,1.0077470015366516,0.005277133109891086
2020-11-17,1.0165411302889826,0.008794128752330987
2020-11-18,1.014414929785475,-0.002126200503507647
2020-11-19,1.007831681852037,-0.006583247933438008
2020-11-20,1.0149130200745202,0.007081338222483247
2020-11-21,1.0349547160732377,0.020041695998717524
2020-11-22,1.0476509340386326,0.012696217965394885
2020-11-23,1.0537703936948175,0.006119459656184878
2020-11-24,1.0473053755622244,-0.006465018132593148
2020-11-25,1.0632154244990872,0.015910048936862875
2020-11-26,1.0772050431581657,0.01398961865907844
2020-11-27,1.0835363325754674,0.006331289417301766
2020-11-28,1.0922813789048844,0.008745046329416972
2020-11-29,1.1016219331675012,0.009340554262616818
2020-11-30,1.1215102178322056,0.01988828466470438
2020-12-01,1.1359165939119609,0.014406376079755256
2020-12-02,1.1335605035866623,-0.0023560903252985987
2020-12-03,1.1367715688569906,0.0032110652703283282
2020-12-04,1.1377450360502326,0.0009734671932419836
2020-12-05,1.145312875026823,0.007567838976590524
2020-12-06,1.1607713296952131,0.01545845466839002
2020-12-07,1.153395548074602,-0.007375781620611033
2020-12-08,1.1589208249359317,0.005525276861329642
2020-12-09,1.1607166216984963,0.0017957967625645832
2020-12-10,1.1750646569111776,0.014348035212681243
2020-12-11,1.1656574616079887,-0.009407195303188898
2020-12-12,1.1690363692573817,0.0033789076493930814
2020-12-13,1.1779117179414549,0.008875348684073137
2020-12-14,1.1803799380110396,0.0024682200695846923
2020-12-15,1.187667348609921,0.007287410598881383
2020-12-16,1.2116779453758053,0.02401059676588435
2020-12-17,1.2416475701099505,0.029969624734145217
2020-12-18,1.2339416873763347,-0.007705882733615832
2020-12-19,1.2320681258666768,-0.001873561509657895
2020-12-20,1.2260236904299435,-0.006044435436733275
2020-12-21,1.2218104551632973,-0.004213235266646187
2020-12-22,1.2321042487507623,0.010293793587464961
2020-12-23,1.2458707842800223,0.013766535529259993
2020-12-24,1.2740613850534208,0.028190600773398522
2020-12-25,1.2700610408342625,-0.004000344219158292
2020-12-26,1.2700463403248297,-1.4700509432863385e-05
2020-12-27,1.264067872696491,-0.005978467628338757
2020-12-28,1.270141825551438,0.006073952854947162
2020-12-29,1.2949126544606835,0.024770828909245424
2020-12-30,1.2988097022267786,0.0038970477660951186
2020-12-31,1.292047345924207,-0.006762356302571604
2021-01-01,1.2975791074655363,0.005531761541329283
2021-01-02,1.30816945844217,0.010590350976633633
