Date,NAV,PnL
2020-11-14,1.0,0.0
2020-11-15,1.000594185951754,0.0005941859517539
2020-11-16,1.0068501979493076,0.0062560119975536
2020-11-17,1.0174107181589005,0.0105605202095928
2020-11-18,1.00878067615224,-0.0086300420066605
2020-11-19,0.9929036829298156,-0.0158769932224244
2020-11-20,1.001521794239497,0.0086181113096813
2020-11-21,1.0298114150277733,0.0282896207882763
2020-11-22,1.0456560668782,0.0158446518504267
2020-11-23,1.0494838670081634,0.0038278001299634
2020-11-24,1.0320252168704118,-0.0174586501377516
2020-11-25,1.0556326203245108,0.0236074034540989
2020-11-26,1.0706737498809789,0.015041129556468
2020-11-27,1.0741458900235037,0.0034721401425246
2020-11-28,1.084208787105012,0.0100628970815086
2020-11-29,1.094699431615089,0.0104906445100769
2020-11-30,1.1219828218669496,0.0272833902518605
2020-12-01,1.1436793521163118,0.0216965302493621
2020-12-02,1.1351611488386004,-0.0085182032777113
2020-12-03,1.1336756828887091,-0.0014854659498912
2020-12-04,1.130198120772719,-0.0034775621159901
2020-12-05,1.138673785541867,0.0084756647691479
2020-12-06,1.1620578930922738,0.0233841075504068
2020-12-07,1.1474852304994525,-0.0145726625928215
2020-12-08,1.1531723968403116,0.0056871663408593
2020-12-09,1.1503403969594557,-0.0028319998808559
2020-12-10,1.1694415372672826,0.0191011403078269
2020-12-11,1.1481027975583296,-0.021338739708953
2020-12-12,1.1490176155749652,0.0009148180166356
2020-12-13,1.160045844424816,0.0110282288498508
2020-12-14,1.1606051756660312,0.000559331241215
2020-12-15,1.1713869922146016,0.0107818165485704
2020-12-16,1.2084947896647815,0.0371077974501798
2020-12-17,1.247855279406082,0.0393604897413004
2020-12-18,1.2269576484706337,-0.0208976309354484
2020-12-19,1.220175403919067,-0.0067822445515663
2020-12-20,1.206574495362602,-0.013600908556465
2020-12-21,1.1930539943820977,-0.0135205009805046
2020-12-22,1.203758049233751,0.0107040548516534
2020-12-23,1.2158599721274947,0.0121019228937437
